transaction_id,user_id,transaction_date,region,product_category,sale_amount,city
T758,U65,2024-02-17,East,Electronics,33345.68,Kolkata
T377,U236,2024-05-08,East,Sports,6650.29,Patna
T993,U297,2024-03-14,East,Sports,7202.23,Bhubaneswar
T904,U240,2024-01-15,North,Furniture,14669.96,Chandigarh
T1744,U119,2024-06-26,East,Grocery,1461.76,Kolkata
T398,U101,2024-04-04,East,Electronics,47466.76,Patna
T179,U98,2024-01-28,South,Sports,1815.03,Chennai
T1614,U158,2024-05-27,West,Sports,,Surat
T653,U99,2024-03-17,West,Grocery,1943.82,Mumbai
T294,U25,2024-01-10,South,Clothing,2776.12,Kochi
T148,U78,2024-04-02,East,Beauty,1062.78,Bhubaneswar
T1705,U214,2024-03-10,East,Beauty,1608.23,Kolkata
T369,U181,2024-02-05,South,Beauty,2971.94,Bengaluru
T2130,U65,2024-04-22,West,Furniture,42268.43,Pune
T550,U138,2024-03-01,North,Clothing,1545.66,Lucknow
T1764,U195,2024-06-22,West,Electronics,,Surat
T1016,U137,2024-05-22,South,Electronics,3636.77,
T921,U121,2024-04-23,South,Sports,3154.9,Hyderabad
T1387,U156,2024-03-19,South,Clothing,4339.64,Bengaluru
T1997,U187,2024-06-17,South,Beauty,2710.01,Kochi
T1031,U163,2024-03-05,North,Beauty,2928.85,
T1234,U217,2024-04-23,South,Grocery,305.81,Kochi
T257,U162,2024-03-17,South,Clothing,375.78,Kochi
T1240,U216,2024-01-10,North,Grocery,1641.87,Jaipur
T1408,U57,2024-04-19,East,Grocery,136.78,Kolkata
T1027,U148,2024-01-05,North,Furniture,57416.62,Lucknow
T244,U51,2024-06-21,North,Grocery,95.84,Jaipur
T1325,U189,2024-04-11,North,Electronics,9388.5,Chandigarh
T946,U272,2024-06-02,West,Furniture,37018.65,Ahmedabad
T1420,U165,2024-01-21,North,Sports,2705.37,Delhi
T1051,U142,2024-04-03,North,Beauty,1364.6,Chandigarh
T631,U284,2024-06-07,East,Beauty,2171.72,Kolkata
T703,U4,2024-05-17,West,Furniture,39618.22,Mumbai
T1191,U249,2024-04-01,South,Grocery,,Bengaluru
T1302,U104,2024-01-11,East,Furniture,41992.11,Bhubaneswar
T1829,U182,2024-01-24,East,Electronics,16692.23,Bhubaneswar
T586,U149,2024-04-24,North,Sports,7964.46,Chandigarh
T1832,U19,2024-06-21,West,Grocery,1180.96,Pune
T672,U162,2024-04-06,West,Grocery,1575.61,Ahmedabad
T844,U141,2024-02-25,East,Grocery,385.8,Kolkata
T1589,U45,2024-04-04,South,Grocery,1869.43,Hyderabad
T1089,U253,2024-04-07,North,Furniture,30782.89,Chandigarh
T76,U295,2024-02-23,South,Furniture,15395.08,Kochi
T1091,U61,2024-04-15,North,Furniture,28119.72,Chandigarh
T578,U103,2024-03-14,South,Clothing,4339.49,Bengaluru
T37,U282,2024-01-02,West,Grocery,349.3,Mumbai
T644,U83,2024-05-28,North,Clothing,2438.39,Delhi
T1279,U34,2024-02-09,East,Sports,6290.68,Bhubaneswar
T230,U44,2024-03-18,South,Grocery,1346.83,Hyderabad
T878,U171,2024-03-18,East,Sports,1729.32,Kolkata
T123,U81,2024-01-14,South,Clothing,356.67,Kochi
T581,U251,2024-01-05,South,Furniture,26312.5,Kochi
T2094,U176,2024-06-04,East,Grocery,,Bhubaneswar
T1670,U71,2024-05-15,West,Clothing,4337.1,Pune
T1311,U91,2024-03-04,West,Furniture,39637.28,Pune
T60,U56,2024-04-28,West,Grocery,415.15,Surat
T577,U196,2024-05-10,South,Grocery,291.98,Chennai
T1246,U85,2024-06-01,North,Sports,4540.92,Delhi
T391,U139,2024-01-05,West,Furniture,27481.78,Pune
T7,U136,2024-01-24,South,Furniture,5649.21,Chennai
T240,U191,2024-05-04,West,Electronics,38274.28,Ahmedabad
T701,U196,2024-03-19,West,Grocery,523.95,Surat
T107,U251,2024-05-25,East,Furniture,39108.27,Bhubaneswar
T1518,U197,2024-01-04,East,Sports,4874.41,Bhubaneswar
T1870,U193,2024-02-25,West,Beauty,,Pune
T40,U285,2024-06-23,South,Grocery,607.48,Bengaluru
T380,U223,2024-06-26,North,Beauty,2765.54,Delhi
T330,U294,2024-01-09,North,Electronics,33555.41,Jaipur
T1618,U224,2024-06-10,West,Electronics,,Mumbai
T742,U265,2024-05-24,North,Clothing,1404.68,Chandigarh
T174,U20,2024-03-16,West,Grocery,1776.77,Mumbai
T738,U191,2024-03-28,South,Furniture,11613.46,Hyderabad
T634,U214,2024-06-24,North,Electronics,26375.13,Chandigarh
T18,U82,2024-06-14,West,Furniture,36157.42,Surat
T548,U293,2024-05-16,West,Clothing,2134.28,Pune
T531,U284,2024-06-24,North,Clothing,1340.23,Lucknow
T1431,U149,2024-01-04,West,Sports,4798.77,Ahmedabad
T2052,U239,2024-04-21,South,Electronics,9423.53,Chennai
T1788,U5,2024-04-02,North,Sports,,Chandigarh
T115,U284,2024-03-23,East,Furniture,,Bhubaneswar
T1513,U94,2024-01-01,West,Grocery,584.93,Ahmedabad
T1072,U271,2024-02-23,East,Grocery,1805.29,Patna
T988,U107,2024-03-02,East,Grocery,1376.78,Kolkata
T1413,U22,2024-01-07,West,Beauty,,Surat
T147,U243,2024-06-26,South,Sports,6370.29,Kochi
T165,U71,2024-06-04,West,Furniture,2968.51,Ahmedabad
T1712,U258,2024-06-25,East,Sports,2274.75,Kolkata
T1790,U33,2024-04-06,North,Clothing,4371.47,Lucknow
T542,U86,2024-02-26,East,Electronics,21457.06,
T1869,U237,2024-06-16,West,Furniture,42256.08,Mumbai
T252,U23,2024-06-13,North,Sports,277.5,Lucknow
T1540,U159,2024-02-06,South,Electronics,7604.36,Bengaluru
T72,U165,2024-04-15,South,Beauty,1472.24,Bengaluru
T452,U5,2024-06-11,West,Sports,1187.57,Surat
T1220,U279,2024-05-26,South,Sports,3325.37,Hyderabad
T1244,U167,2024-01-26,South,Grocery,1802.48,Kochi
T1891,U129,2024-06-04,South,Grocery,70.09,Hyderabad
T1841,U91,2024-04-11,West,Sports,3275.0,Ahmedabad
T1517,U271,2024-05-12,East,Clothing,1208.16,Bhubaneswar
T344,U277,2024-02-21,North,Grocery,1985.84,Delhi
T200,U220,2024-05-25,West,Electronics,9430.6,Ahmedabad
T1251,U213,2024-01-28,North,Clothing,636.92,Chandigarh
T1931,U238,2024-06-08,West,Grocery,650.35,Surat
T1928,U42,2024-02-08,East,Electronics,36344.65,Patna
T66,U60,2024-04-19,East,Electronics,35584.87,Patna
T518,U90,2024-04-10,North,Grocery,1463.09,Jaipur
T1433,U296,2024-06-01,North,Beauty,1653.25,Delhi
T970,U13,2024-06-19,East,Furniture,4716.57,Patna
T157,U196,2024-05-22,East,Beauty,515.04,Patna
T390,U185,2024-01-03,West,Furniture,,Ahmedabad
T401,U204,2024-03-10,South,Clothing,2005.07,Bengaluru
T1138,U69,2024-03-06,North,Grocery,187.11,Lucknow
T1491,U264,2024-01-15,South,Clothing,228.28,Chennai
T924,U65,2024-02-01,West,Grocery,1448.25,Mumbai
T1726,U254,2024-02-08,East,Sports,2590.49,Patna
T474,U53,2024-05-22,West,Sports,4144.28,Pune
T1668,U189,2024-05-01,West,Electronics,5984.78,Ahmedabad
T2143,U234,2024-05-15,North,Grocery,654.87,Chandigarh
T1873,U223,2024-03-24,North,Beauty,2679.68,Lucknow
T1625,U213,2024-01-01,West,Clothing,4235.69,Pune
T313,U141,2024-03-04,South,Clothing,4782.12,Kochi
T1933,U218,2024-05-13,West,Furniture,40522.72,Ahmedabad
T1413,U22,2024-01-07,West,Beauty,,Surat
T652,U192,2024-05-26,South,Electronics,15173.48,Kochi
T431,U254,2024-05-17,West,Clothing,3920.54,Mumbai
T388,U300,2024-06-13,West,Grocery,1431.95,Ahmedabad
T1032,U274,2024-03-04,West,Furniture,46342.57,Surat
T85,U209,2024-03-18,South,Electronics,10738.3,Kochi
T906,U170,2024-03-15,South,Electronics,,Chennai
T1837,U195,2024-06-19,East,Clothing,2524.32,Bhubaneswar
T2075,U204,2024-01-24,West,Beauty,147.28,Ahmedabad
T2026,U121,2024-01-15,South,Electronics,,Kochi
T893,U268,2024-01-01,North,Sports,6807.77,Delhi
T496,U206,2024-03-22,West,Electronics,1579.11,Ahmedabad
T139,U116,2024-01-15,West,Furniture,56026.53,Pune
T172,U13,2024-05-18,North,Sports,646.25,Jaipur
T1266,U72,2024-06-18,North,Grocery,1228.68,Chandigarh
T795,U132,2024-01-12,East,Sports,706.36,Bhubaneswar
T2123,U79,2024-06-18,North,Furniture,10400.46,Delhi
T469,U90,2024-01-01,East,Electronics,8609.72,Bhubaneswar
T1867,U290,2024-05-14,West,Sports,1792.41,Ahmedabad
T224,U78,2024-01-15,West,Sports,811.98,Ahmedabad
T981,U21,2024-02-04,South,Electronics,44041.53,Bengaluru
T961,U77,2024-06-21,West,Sports,3215.3,Mumbai
T74,U121,2024-06-10,East,Grocery,68.36,Kolkata
T261,U41,2024-04-20,East,Clothing,1741.81,Bhubaneswar
T534,U88,2024-06-10,West,Electronics,15763.49,Surat
T1151,U196,2024-03-13,North,Beauty,219.26,Jaipur
T178,U121,2024-03-04,North,Electronics,20207.91,Lucknow
T2105,U279,2024-01-21,South,Sports,2425.75,Chennai
T809,U183,2024-02-05,North,Beauty,824.59,Lucknow
T1527,U200,2024-04-20,North,Grocery,27.13,Jaipur
T223,U22,2024-04-26,East,Beauty,1479.32,Patna
T1382,U128,2024-06-23,East,Furniture,31766.84,Bhubaneswar
T2076,U69,2024-01-02,North,Grocery,603.5,Lucknow
T587,U176,2024-04-12,East,Furniture,2128.36,Kolkata
T584,U128,2024-02-23,North,Grocery,223.36,Lucknow
T1444,U68,2024-03-25,West,Furniture,39623.41,Ahmedabad
T526,U296,2024-06-25,East,Furniture,5348.85,Kolkata
T1207,U53,2024-05-02,West,Sports,1076.77,
T503,U103,2024-06-26,East,Beauty,2405.05,Bhubaneswar
T376,U182,2024-03-26,South,Clothing,4804.63,Chennai
T1688,U123,2024-01-18,West,Grocery,1767.55,Ahmedabad
T1001,U45,2024-04-28,South,Beauty,1473.12,Bengaluru
T1727,U4,2024-04-20,East,Electronics,501.77,Kolkata
T237,U159,2024-04-27,East,Sports,7584.97,Patna
T235,U85,2024-06-15,West,Clothing,3446.54,Surat
T1833,U113,2024-06-07,North,Grocery,979.32,Chandigarh
T1932,U69,2024-04-25,North,Sports,5883.42,Lucknow
T1795,U56,2024-01-17,South,Beauty,324.61,Chennai
T920,U282,2024-01-01,North,Clothing,4355.26,Delhi
T2153,U8,2024-03-25,East,Sports,182.37,Kolkata
T810,U132,2024-03-03,South,Sports,756.03,Bengaluru
T22,U153,2024-06-17,East,Clothing,3860.05,Kolkata
T1510,U195,2024-04-17,North,Grocery,685.63,Jaipur
T1787,U165,2024-03-28,East,Furniture,2018.73,Patna
T1455,U223,2024-03-19,East,Clothing,504.79,Kolkata
T570,U215,2024-04-13,West,Clothing,,Pune
T1521,U104,2024-05-24,East,Grocery,399.58,Kolkata
T1296,U35,2024-05-26,East,Grocery,1281.98,Bhubaneswar
T852,U195,2024-06-11,South,Beauty,417.02,Chennai
T21,U2,2024-06-24,North,Beauty,2746.62,Jaipur
T839,U79,2024-04-10,North,Beauty,482.14,Chandigarh
T559,U133,2024-06-27,West,Electronics,19635.0,Ahmedabad
T420,U167,2024-02-15,West,Sports,6921.7,Ahmedabad
T1318,U86,2024-05-13,North,Beauty,1446.38,Chandigarh
T866,U126,2024-05-09,East,Grocery,313.55,Kolkata
T529,U248,2024-06-01,South,Beauty,2680.28,Bengaluru
T1193,U222,2024-04-28,South,Electronics,24631.08,Hyderabad
T1789,U112,2024-04-02,West,Beauty,1699.2,Ahmedabad
T320,U148,2024-03-10,West,Sports,4656.95,Mumbai
T1124,U141,2024-04-14,North,Furniture,32474.73,Delhi
T824,U227,2024-05-05,South,Grocery,415.38,Chennai
T848,U71,2024-02-07,East,Furniture,46107.79,Kolkata
T468,U223,2024-01-15,West,Sports,,Ahmedabad
T1708,U77,2024-05-10,East,Furniture,18007.34,Patna
T1223,U160,2024-05-11,East,Electronics,44570.81,Kolkata
T678,U279,2024-05-16,East,Furniture,14175.09,Patna
T2065,U233,2024-01-02,North,Sports,7752.26,Delhi
T2072,U284,2024-06-07,East,Beauty,2171.72,Kolkata
T595,U55,2024-04-07,East,Beauty,2922.05,Patna
T1197,U11,2024-02-10,East,Clothing,2302.93,Patna
T1656,U120,2024-05-03,South,Beauty,715.31,Hyderabad
T1622,U241,2024-01-12,South,Sports,5675.1,Kochi
T2152,U188,2024-04-25,North,Grocery,1241.61,Chandigarh
T32,U293,2024-05-16,East,Furniture,12234.18,Patna
T424,U94,2024-03-23,East,Furniture,25676.11,Bhubaneswar
T1015,U59,2024-06-16,East,Grocery,654.52,Bhubaneswar
T417,U95,2024-02-21,South,Electronics,37000.72,Kochi
T150,U80,2024-01-16,North,Beauty,,Lucknow
T1375,U300,2024-04-13,East,Beauty,2143.42,Bhubaneswar
T1571,U217,2024-06-15,North,Sports,1934.42,Lucknow
T2070,U155,2024-04-26,North,Sports,2645.19,Delhi
T1774,U211,2024-06-20,South,Electronics,10575.97,Hyderabad
T1182,U153,2024-03-19,South,Beauty,2442.72,Kochi
T1815,U56,2024-06-02,West,Furniture,54729.78,Ahmedabad
T92,U168,2024-03-25,South,Furniture,15884.02,Hyderabad
T760,U277,2024-02-19,South,Beauty,1955.38,Kochi
T1393,U241,2024-02-05,East,Electronics,43151.93,Kolkata
T366,U297,2024-06-14,North,Grocery,673.13,Jaipur
T1999,U249,2024-06-06,South,Furniture,53930.88,Bengaluru
T1042,U158,2024-04-28,West,Sports,7119.27,Pune
T1569,U228,2024-06-23,West,Electronics,8216.42,Ahmedabad
T2144,U136,2024-06-03,East,Grocery,1112.94,Kolkata
T1102,U12,2024-03-13,South,Beauty,,Hyderabad
T898,U53,2024-02-18,North,Clothing,879.47,Lucknow
T1146,U75,2024-01-10,North,Beauty,1407.83,Jaipur
T1427,U144,2024-02-24,North,Sports,1116.32,Chandigarh
T621,U114,2024-01-11,North,Beauty,,Lucknow
T2036,U20,2024-06-26,South,Electronics,46132.64,Chennai
T58,U91,2024-04-01,East,Clothing,3955.46,Bhubaneswar
T1095,U260,2024-01-13,North,Beauty,2915.53,Chandigarh
T1842,U66,2024-04-27,South,Sports,1993.65,Kochi
T1361,U274,2024-06-13,East,Sports,,Kolkata
T356,U116,2024-03-28,East,Electronics,28338.1,Patna
T1112,U240,2024-03-21,South,Beauty,681.88,Chennai
T1765,U194,2024-06-05,South,Beauty,499.53,Kochi
T1385,U282,2024-02-08,West,Sports,3816.53,Surat
T1188,U14,2024-02-16,East,Grocery,882.86,Bhubaneswar
T1367,U50,2024-06-06,East,Furniture,31237.51,Kolkata
T1081,U44,2024-01-05,South,Sports,4785.87,Kochi
T113,U269,2024-05-10,West,Clothing,1291.92,Pune
T589,U87,2024-01-12,West,Sports,2157.95,Surat
T1205,U182,2024-01-25,North,Sports,7008.51,Jaipur
T1479,U215,2024-06-15,East,Clothing,4032.65,Patna
T1616,U172,2024-01-06,South,Clothing,1049.1,Kochi
T992,U249,2024-05-04,West,Sports,3641.84,Pune
T1150,U242,2024-03-20,West,Clothing,2621.8,
T1978,U86,2024-05-21,South,Clothing,309.05,Chennai
T214,U236,2024-06-12,West,Electronics,12544.17,Surat
T1007,U47,2024-01-16,North,Sports,3755.37,Jaipur
T49,U81,2024-04-27,North,Sports,6564.27,Delhi
T1005,U51,2024-04-16,East,Beauty,2283.93,Kolkata
T1422,U42,2024-03-14,South,Sports,3171.14,Chennai
T1943,U243,2024-06-11,North,Grocery,1961.85,Delhi
T892,U265,2024-06-05,East,Electronics,23238.74,Bhubaneswar
T1910,U147,2024-02-09,East,Clothing,2187.12,Bhubaneswar
T1820,U175,2024-01-19,South,Clothing,2043.53,Hyderabad
T600,U152,2024-03-15,West,Grocery,1750.8,Mumbai
T1923,U120,2024-05-04,South,Clothing,4779.11,Kochi
T1198,U260,2024-02-19,North,Grocery,1768.68,Chandigarh
T278,U38,2024-04-15,North,Beauty,1955.4,Jaipur
T1384,U99,2024-01-21,East,Grocery,201.68,Kolkata
T1879,U235,2024-03-04,West,Beauty,,Surat
T412,U44,2024-01-27,East,Clothing,1846.72,Patna
T1119,U249,2024-01-02,West,Beauty,964.14,Ahmedabad
T808,U12,2024-06-27,North,Electronics,2367.95,Jaipur
T1707,U178,2024-03-04,West,Sports,1304.98,Surat
T1090,U278,2024-03-26,West,Furniture,52927.41,
T1541,U219,2024-02-15,South,Sports,4285.21,Chennai
T1080,U7,2024-06-16,West,Furniture,31837.08,Surat
T657,U170,2024-01-03,West,Grocery,1592.55,Mumbai
T187,U23,2024-06-26,North,Sports,7717.61,Chandigarh
T1863,U56,2024-06-10,North,Sports,7810.17,Jaipur
T1996,U15,2024-02-19,North,Beauty,134.99,
T984,U139,2024-05-15,South,Grocery,1228.87,Bengaluru
T121,U220,2024-03-19,West,Grocery,1258.52,Mumbai
T1303,U240,2024-05-23,North,Beauty,968.93,Lucknow
T86,U216,2024-04-25,West,Furniture,1347.87,Surat
T1880,U180,2024-06-18,East,Sports,260.92,Patna
T386,U119,2024-01-11,South,Electronics,31889.09,Hyderabad
T2081,U92,2024-03-01,East,Electronics,48727.6,Patna
T491,U238,2024-03-28,West,Grocery,1619.04,Mumbai
T290,U231,2024-02-05,West,Clothing,4737.85,Mumbai
T1782,U30,2024-01-18,South,Beauty,1444.16,Hyderabad
T2084,U44,2024-03-15,North,Beauty,219.31,Jaipur
T693,U93,2024-05-13,West,Electronics,11221.37,Ahmedabad
T135,U237,2024-04-02,East,Clothing,3188.64,
T1136,U43,2024-01-06,East,Sports,7761.87,Bhubaneswar
T239,U83,2024-02-26,East,Electronics,,Patna
T918,U156,2024-04-23,North,Beauty,123.55,Delhi
T797,U286,2024-06-14,North,Beauty,870.87,Delhi
T1416,U30,2024-03-28,North,Electronics,23117.5,Delhi
T932,U40,2024-06-21,North,Clothing,2768.16,Delhi
T1463,U161,2024-05-12,East,Electronics,33299.54,Bhubaneswar
T1415,U176,2024-03-27,East,Sports,3278.0,Patna
T396,U33,2024-02-14,North,Clothing,2524.31,Chandigarh
T1020,U40,2024-01-06,North,Sports,1311.44,Delhi
T2045,U141,2024-03-15,North,Grocery,465.15,Delhi
T343,U216,2024-03-13,South,Furniture,5734.75,Kochi
T1062,U60,2024-02-01,South,Clothing,3517.04,Hyderabad
T370,U31,2024-05-02,West,Electronics,20913.42,Mumbai
T1934,U14,2024-02-20,East,Clothing,1938.95,Kolkata
T1553,U147,2024-03-04,North,Sports,3047.53,Chandigarh
T1610,U59,2024-06-14,North,Furniture,56656.1,Delhi
T1693,U86,2024-02-11,South,Electronics,33468.55,Bengaluru
T1771,U40,2024-01-09,East,Sports,5921.47,Patna
T1101,U217,2024-05-17,South,Electronics,34949.94,Hyderabad
T2002,U246,2024-04-02,North,Sports,599.23,Lucknow
T63,U205,2024-06-27,North,Electronics,43913.4,Delhi
T912,U40,2024-06-23,South,Beauty,1828.62,Chennai
T305,U246,2024-02-17,South,Sports,2051.24,Bengaluru
T1568,U72,2024-06-17,North,Furniture,43630.89,Chandigarh
T1271,U40,2024-05-01,South,Clothing,4865.79,Chennai
T903,U274,2024-01-25,South,Electronics,40736.13,Bengaluru
T363,U184,2024-03-09,North,Furniture,6817.89,Chandigarh
T1282,U239,2024-04-12,West,Electronics,14257.69,
T1728,U62,2024-05-04,East,Electronics,23950.25,Kolkata
T317,U123,2024-02-02,East,Grocery,123.93,Bhubaneswar
T199,U56,2024-03-28,North,Clothing,2955.68,Delhi
T708,U61,2024-06-08,South,Electronics,11115.68,Bengaluru
T448,U68,2024-06-10,East,Electronics,32902.1,Patna
T1600,U59,2024-03-15,West,Furniture,9585.31,Pune
T373,U283,2024-04-01,West,Beauty,2934.69,Ahmedabad
T1021,U78,2024-02-17,West,Furniture,58204.9,Ahmedabad
T387,U231,2024-04-08,North,Furniture,11958.53,Chandigarh
T1987,U262,2024-06-21,South,Electronics,5629.34,Kochi
T143,U260,2024-03-27,West,Sports,2493.66,Ahmedabad
T1853,U249,2024-01-06,North,Electronics,11885.26,Lucknow
T1154,U23,2024-02-16,North,Furniture,17692.6,Lucknow
T2131,U59,2024-03-15,West,Furniture,9585.31,Pune
T1897,U293,2024-01-28,South,Furniture,11252.49,Kochi
T628,U66,2024-01-13,North,Furniture,58790.54,Chandigarh
T788,U284,2024-02-03,East,Clothing,4133.21,Patna
T670,U121,2024-01-10,West,Clothing,2532.13,Pune
T10,U187,2024-02-12,North,Sports,2245.78,Jaipur
T1402,U219,2024-03-23,North,Beauty,993.14,Chandigarh
T1084,U298,2024-05-09,South,Furniture,40333.94,Hyderabad
T4,U280,2024-04-08,South,Electronics,38060.96,Hyderabad
T1459,U161,2024-01-02,East,Grocery,1312.23,Bhubaneswar
T196,U191,2024-02-18,West,Sports,1109.52,Ahmedabad
T1964,U88,2024-06-13,North,Electronics,33204.58,Chandigarh
T1990,U38,2024-04-23,South,Clothing,1843.73,Bengaluru
T1141,U87,2024-01-13,South,Grocery,196.34,Hyderabad
T125,U136,2024-06-19,East,Electronics,,Patna
T1242,U294,2024-03-19,South,Furniture,29038.43,Hyderabad
T42,U245,2024-05-28,East,Beauty,332.32,Kolkata
T528,U88,2024-04-06,West,Clothing,3051.35,Mumbai
T1073,U276,2024-01-24,West,Beauty,2568.76,Pune
T1619,U9,2024-05-14,West,Sports,6051.06,Surat
T2029,U254,2024-05-17,West,Clothing,3920.54,Mumbai
T696,U233,2024-05-19,West,Furniture,23742.25,Pune
T168,U247,2024-03-24,North,Furniture,57810.7,Delhi
T720,U55,2024-05-03,North,Electronics,40245.64,Lucknow
T465,U43,2024-06-18,East,Electronics,15840.39,Patna
T411,U257,2024-02-12,West,Electronics,15123.89,Surat
T1663,U241,2024-01-27,South,Clothing,1722.51,Hyderabad
T534,U88,2024-06-10,West,Electronics,15763.49,Surat
T2147,U135,2024-06-06,North,Grocery,408.06,Jaipur
T1438,U294,2024-04-21,East,Clothing,3579.87,Patna
T1661,U146,2024-01-21,West,Clothing,829.08,Surat
T1405,U4,2024-02-27,South,Electronics,3957.15,Chennai
T882,U243,2024-01-21,East,Grocery,1261.86,Patna
T2012,U288,2024-01-05,West,Furniture,10334.14,Ahmedabad
T728,U124,2024-03-07,East,Grocery,1675.94,Kolkata
T2127,U128,2024-02-03,West,Sports,,Pune
T1501,U66,2024-03-25,South,Grocery,237.27,Kochi
T375,U269,2024-02-08,East,Beauty,,Bhubaneswar
T704,U162,2024-04-12,West,Furniture,39442.98,Pune
T2100,U176,2024-05-04,South,Beauty,2907.64,Kochi
T972,U29,2024-03-26,West,Electronics,10978.07,Surat
T781,U125,2024-01-02,South,Clothing,3899.83,Bengaluru
T1946,U21,2024-01-28,South,Clothing,440.35,Kochi
T794,U51,2024-01-19,South,Beauty,1909.51,Kochi
T1176,U269,2024-01-10,South,Electronics,45406.78,Kochi
T1966,U272,2024-03-10,North,Furniture,40795.58,Lucknow
T193,U212,2024-03-27,South,Furniture,44047.14,Kochi
T1486,U271,2024-06-20,West,Grocery,1355.55,Surat
T1955,U132,2024-06-21,West,Electronics,39785.42,Surat
T245,U242,2024-06-27,East,Furniture,,Bhubaneswar
T1572,U81,2024-03-03,South,Sports,1813.13,Bengaluru
T61,U236,2024-03-10,East,Electronics,33171.64,Kolkata
T1983,U170,2024-02-08,South,Electronics,37556.12,Chennai
T368,U173,2024-03-25,South,Furniture,10925.79,Kochi
T1232,U244,2024-02-15,West,Sports,4281.11,
T1505,U127,2024-05-05,East,Clothing,3880.29,Kolkata
T399,U171,2024-05-13,North,Clothing,2266.96,
T331,U239,2024-03-06,South,Sports,1071.71,Hyderabad
T848,U71,2024-02-07,East,Furniture,46107.79,Kolkata
T1085,U208,2024-04-17,North,Furniture,7374.16,Jaipur
T1337,U207,2024-06-18,North,Beauty,167.4,Lucknow
T1258,U34,2024-04-01,South,Electronics,13823.41,Bengaluru
T146,U123,2024-05-13,East,Electronics,16249.73,Patna
T246,U3,2024-01-01,North,Grocery,1106.63,Jaipur
T2126,U252,2024-04-14,South,Beauty,754.96,Chennai
T734,U90,2024-04-04,South,Sports,216.09,Hyderabad
T1350,U234,2024-03-23,North,Beauty,2487.95,Chandigarh
T1715,U51,2024-03-10,North,Beauty,1363.87,Jaipur
T14,U109,2024-05-23,North,Sports,4068.97,
T645,U80,2024-01-05,North,Sports,4982.53,Delhi
T1202,U108,2024-05-02,West,Clothing,1913.81,Ahmedabad
T1905,U2,2024-03-09,North,Clothing,2438.01,Delhi
T1948,U92,2024-03-12,South,Furniture,20153.32,Chennai
T834,U12,2024-01-08,North,Furniture,24210.59,
T1585,U73,2024-06-06,North,Grocery,691.26,Chandigarh
T1423,U100,2024-06-05,West,Furniture,48012.42,Pune
T477,U214,2024-06-11,North,Beauty,1181.14,Delhi
T677,U16,2024-05-19,South,Electronics,27803.9,Bengaluru
T2135,U272,2024-03-10,North,Furniture,40795.58,Lucknow
T1414,U137,2024-04-16,North,Clothing,1979.77,Chandigarh
T2041,U206,2024-05-02,South,Clothing,2297.68,Chennai
T1816,U231,2024-06-27,South,Furniture,42306.71,
T441,U213,2024-04-15,West,Furniture,,Mumbai
T812,U20,2024-06-26,South,Electronics,46132.64,Chennai
T274,U90,2024-03-17,East,Grocery,1588.29,Kolkata
T883,U275,2024-03-15,South,Beauty,968.1,Chennai
T1006,U209,2024-02-05,North,Grocery,1302.33,Lucknow
T1742,U298,2024-03-19,South,Electronics,1961.33,Chennai
T57,U53,2024-03-25,South,Grocery,1731.92,Bengaluru
T517,U288,2024-06-20,North,Sports,4773.26,Jaipur
T1167,U292,2024-02-07,West,Clothing,,Ahmedabad
T1665,U153,2024-06-15,South,Clothing,4700.98,Chennai
T2039,U38,2024-04-25,North,Grocery,655.9,Delhi
T726,U176,2024-01-18,East,Clothing,1896.98,Patna
T131,U227,2024-03-06,South,Electronics,,Kochi
T303,U189,2024-03-22,West,Beauty,992.27,Surat
T977,U55,2024-01-16,East,Grocery,863.9,Kolkata
T1535,U144,2024-02-09,West,Sports,6004.29,Mumbai
T118,U38,2024-05-21,West,Grocery,1626.06,Pune
T1332,U77,2024-04-08,East,Sports,,Bhubaneswar
T1145,U106,2024-05-07,North,Furniture,11641.82,Jaipur
T919,U262,2024-04-28,East,Electronics,18776.53,Patna
T1447,U53,2024-06-26,East,Furniture,41087.27,Patna
T46,U123,2024-03-13,East,Sports,2504.98,Bhubaneswar
T351,U149,2024-02-27,North,Grocery,617.49,Lucknow
T133,U254,2024-03-22,South,Furniture,6195.53,Chennai
T1763,U156,2024-02-01,West,Grocery,1077.69,Mumbai
T1570,U17,2024-05-25,East,Grocery,41.52,Bhubaneswar
T1538,U223,2024-03-05,South,Furniture,11709.3,Chennai
T1462,U266,2024-03-22,South,Beauty,1522.28,Bengaluru
T1268,U165,2024-03-07,South,Electronics,45743.9,Hyderabad
T2097,U74,2024-05-07,West,Sports,5619.9,Ahmedabad
T109,U125,2024-03-22,North,Beauty,1639.67,Chandigarh
T1177,U245,2024-03-05,East,Clothing,4239.38,Bhubaneswar
T552,U227,2024-03-09,South,Grocery,894.6,Chennai
T953,U62,2024-01-28,East,Sports,6146.28,Patna
T2054,U227,2024-03-09,South,Grocery,894.6,Chennai
T2138,U17,2024-06-19,West,Grocery,,Ahmedabad
T2120,U121,2024-04-25,North,Clothing,2995.81,Lucknow
T1489,U174,2024-06-08,West,Clothing,2519.0,Ahmedabad
T1481,U45,2024-03-14,North,Sports,773.88,Delhi
T1238,U293,2024-03-02,East,Clothing,1663.64,Kolkata
T215,U206,2024-05-03,South,Sports,2815.18,Hyderabad
T643,U62,2024-04-02,South,Beauty,866.29,Hyderabad
